sourceTaxonName,targetTaxonName,interactionTypeName,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Gadus morhua,Merluccius bilinearis,eats,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,EOL_V2:205098,Animalia | Chordata | Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
Gadus morhua,Myoxocephalus octodecemspinosus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gadus morhua,Myoxocephalus scorpius,eats,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,FBC:FB:SpecCode:1329,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Gadus morhua,Mytilus edulis,eats,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Gadus morhua,Ophiopholis aculeata,eats,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,FBC:SLB:SpecCode:49064,Ophiuroidea | Ophiurida | Ophiactidae | Ophiopholis | Ophiopholis aculeata,NA,NA,NA,NA,NA
Gadus morhua,Pholis gunnellus,eats,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,NA,NA,NA,NA
Gadus morhua,Pollachius virens,eats,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,FBC:FB:SpecCode:1343,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Halichondria panicea,Henricia sanguinolenta,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haliclona oculata,Henricia sanguinolenta,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halocynthia pyriformis,Strongylocentrotus droebachiensis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halocynthia pyriformis,Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:55213,Ascidiacea | Pleurogona | Pyuridae | Halocynthia | Halocynthia pyriformis,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Abietinaria abietina,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Ascophyllum nodosum,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Centropristis striata,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Chondrus crispus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Crepidula fornicata,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Homarus americanus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Leucoraja erinacea,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Mastocarpus stellatus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Mytilus edulis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Tautoga onitis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Tautogolabrus adspersus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Cancer borealis,eats,FBC:FB:SpecCode:4097,Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,FBC:SLB:SpecCode:26783,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
Hemitripterus americanus,Cancer irroratus,eats,FBC:FB:SpecCode:4097,Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Hemitripterus americanus,Gadus morhua,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Gadus morhua,NA,FBC:FB:SpecCode:4097,Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,WORMS:126436,Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces | Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Hemitripterus americanus,Homarus americanus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Leucoraja erinacea,NA,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,NA,NA,NA,NA
Hemitripterus americanus,Leucoraja ocellata,NA,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:217218,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja ocellata,NA,NA,NA,NA,NA
Hemitripterus americanus,Limanda ferruginea,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:205418,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Limanda | Limanda ferruginea,NA,NA,NA,NA,NA
Hemitripterus americanus,Limanda ferruginea,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Melanogrammus aeglefinus,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:212899,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Hemitripterus americanus,Melanogrammus aeglefinus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Merluccius bilinearis,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:205098,Animalia | Chordata | Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
Hemitripterus americanus,Merluccius bilinearis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Merluccius bilinearis,NA,FBC:FB:SpecCode:4097,Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,FBC:FB:SpecCode:323,Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
Hemitripterus americanus,Myoxocephalus octodecemspinosus,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Hemitripterus americanus,Myoxocephalus octodecemspinosus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Myoxocephalus octodecemspinosus,NA,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Hemitripterus americanus,Paralichthys dentatus,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,NA,NA,NA,NA
Hemitripterus americanus,Paralichthys dentatus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Pholis gunnellus,eats,FBC:FB:SpecCode:4097,Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,NA,NA,NA,NA
Hemitripterus americanus,Pholis gunnellus,NA,FBC:FB:SpecCode:4097,Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,NA,NA,NA,NA
Hemitripterus americanus,Pseudopleuronectes americanus,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:220101,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,NA,NA,NA,NA
Hemitripterus americanus,Pseudopleuronectes americanus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Scophthalmus aquosus,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:994474,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Scophthalmidae | Scophthalmus | Scophthalmus aquosus,NA,NA,NA,NA,NA
Hemitripterus americanus,Scophthalmus aquosus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Tautogolabrus adspersus,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:204375,Animalia | Chordata | Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,NA,NA,NA,NA
Hemitripterus americanus,Tautogolabrus adspersus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Urophycis regia,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:206060,Animalia | Chordata | Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
Hemitripterus americanus,Urophycis regia,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemitripterus americanus,Zoarces americanus,eats,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,EOL_V2:1015236,Animalia | Chordata | Actinopterygii | Perciformes | Zoarcidae | Zoarces | Zoarces americanus,NA,NA,NA,NA,NA
Hemitripterus americanus,Zoarces americanus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Botrylloides violaceus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Botryllus schlosseri,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Didemnum albidum,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Didemnum vexillum,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Diplosoma listerianum,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Haliclona oculata,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Isodictya palmata,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Mytilus edulis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Heteranomia squamula,Pseudopleuronectes americanus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Cancer borealis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Cancer irroratus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Carcinus maenas,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:26397,Malacostraca | Decapoda | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Homarus americanus,Carcinus maenas,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Carcinus maenas,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:26397,Malacostraca | Decapoda | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Homarus americanus,Corallina officinalis,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:113506,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
Homarus americanus,Gadus morhua,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Gadus morhua,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,WORMS:126436,Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces | Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Homarus americanus,Hemitripterus americanus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Homarus americanus,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Homarus americanus,Homarus americanus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Homarus americanus,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Homarus americanus,Merluccius biliearis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Modiolus modiolus,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:47658,Bivalvia | Mytiloida | Mytilidae | Modiolus | Modiolus modiolus,NA,NA,NA,NA,NA
Homarus americanus,Modiolus modiolus,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:47658,Bivalvia | Mytiloida | Mytilidae | Modiolus | Modiolus modiolus,NA,NA,NA,NA,NA
Homarus americanus,Morone saxatilis,NA,INAT_TAXON:61383,Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Astacidea | Nephropoidea | Nephropidae | Homarus | Homarus americanus,NA,INAT_TAXON:51392,Animalia | Chordata | Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Homarus americanus,Myoxocephalus octodecemspinosus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Mytilus edulis,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Homarus americanus,Mytilus edulis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Mytilus edulis,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Homarus americanus,Ophiopholis aculeata,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:598273,Animalia | Echinodermata | Ophiuroidea | Ophiurida | Ophiactidae | Ophiopholis | Ophiopholis aculeata,NA,NA,NA,NA,NA
Homarus americanus,Ophiopholis aculeata,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:598273,Animalia | Echinodermata | Ophiuroidea | Ophiurida | Ophiactidae | Ophiopholis | Ophiopholis aculeata,NA,NA,NA,NA,NA
Homarus americanus,Placopecten magellanicus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Prionotus carolinus,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL_V2:225774,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Triglidae | Prionotus | Prionotus carolinus,NA,NA,NA,NA,NA
Homarus americanus,Pseudopleuronectes americanus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Squalus acanthias,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Strongylocentrotus droebachiensis,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Homarus americanus,Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Homarus americanus,Tautogolabrus adspersus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Testudinalia testudinalis,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,NA,NA,NA,NA
Homarus americanus,Zostera marina,eats,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:1089042,Plantae | Tracheophyta | Liliopsida | Alismatales | Zosteraceae | Zostera | Zostera marina,NA,NA,NA,NA,NA
Hyas coarctatus,Anarhichas lupus,NA,FBC:SLB:SpecCode:26932,Malacostraca | Decapoda | Oregoniidae | Hyas | Hyas coarctatus,NA,FBC:FB:SpecCode:2501,Actinopterygii | Perciformes | Anarhichadidae | Anarhichas | Anarhichas lupus,NA,NA,NA,NA,NA
Hyas coarctatus,Botryllus schlosseri,NA,FBC:SLB:SpecCode:26932,Malacostraca | Decapoda | Oregoniidae | Hyas | Hyas coarctatus,NA,EOL_V2:393430,Animalia | Chordata | Ascidiacea | Pleurogona | Styelidae | Botryllus | Botryllus schlosseri,NA,NA,NA,NA,NA
Hyas coarctatus,Gadus morhua,NA,FBC:SLB:SpecCode:26932,Malacostraca | Decapoda | Oregoniidae | Hyas | Hyas coarctatus,NA,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Hyas coarctatus,Melanogrammus aeglefinus,NA,FBC:SLB:SpecCode:26932,Malacostraca | Decapoda | Oregoniidae | Hyas | Hyas coarctatus,NA,FBC:FB:SpecCode:1381,Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Hyas coarctatus,Myoxocephalus scorpius,NA,FBC:SLB:SpecCode:26932,Malacostraca | Decapoda | Oregoniidae | Hyas | Hyas coarctatus,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Hyas coarctatus,Zoarces americanus,NA,FBC:SLB:SpecCode:26932,Malacostraca | Decapoda | Oregoniidae | Hyas | Hyas coarctatus,NA,FBC:FB:SpecCode:480,Actinopterygii | Perciformes | Zoarcidae | Zoarces | Zoarces americanus,NA,NA,NA,NA,NA
Laminaria digitata,Buccinum undatum,NA,EOL:919354,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,EOL_V2:595071,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,NA,NA,NA,NA
Laminaria digitata,Crossaster papposus,NA,EOL:919354,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,FBC:SLB:SpecCode:48745,Asteroidea | Spinulosida | Solasteridae | Crossaster | Crossaster papposus,NA,NA,NA,NA,NA
Laminaria digitata,Strongylocentrotus droebachiensis,NA,EOL:919354,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Leathesia marina,Carcinus maenas,NA,GBIF:7627628,Chromista | Ochrophyta | Phaeophyceae | Ectocarpales | Chordariaceae | Leathesia | Leathesia marina,NA,EOL_V2:128502,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Leucoraja erinacea,Cancer irroratus,eats,FBC:FB:SpecCode:2557,Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Leucoraja erinacea,Hemitripterus americanus,eats,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,NA,NA,NA,NA
Leucoraja erinacea,Leucoraja ocellata,eats,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,EOL_V2:217218,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja ocellata,NA,NA,NA,NA,NA
Leucoraja erinacea,Limanda ferruginea,eats,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,EOL_V2:205418,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Limanda | Limanda ferruginea,NA,NA,NA,NA,NA
Leucoraja erinacea,Melanogrammus aeglefinus,eats,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,EOL_V2:212899,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Leucoraja erinacea,Merluccius bilinearis,eats,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,EOL_V2:205098,Animalia | Chordata | Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
